:END_ID(Transaction),:START_ID(Owner),:TYPE
20540,Morhaime Michael,MADE_TRANSACTION
20541,Morhaime Michael,MADE_TRANSACTION
20542,Herlin Robert S,MADE_TRANSACTION
20543,"Seren Capital, Ltd.",MADE_TRANSACTION
20544,Brown Stuart B,MADE_TRANSACTION
20545,Brown Stuart B,MADE_TRANSACTION
20546,Deutsch Scott,MADE_TRANSACTION
20547,Coates Joshua L.,MADE_TRANSACTION
20548,Bergman Rick,MADE_TRANSACTION
20549,Bergman Rick,MADE_TRANSACTION
20550,HENRY FREDERICK B,MADE_TRANSACTION
20551,Priest Jeffrey W,MADE_TRANSACTION
20552,Priest Jeffrey W,MADE_TRANSACTION
20553,Priest Jeffrey W,MADE_TRANSACTION
20554,COOK WILLIAM M,MADE_TRANSACTION
20555,HILL ROBERT R JR,MADE_TRANSACTION
20556,SCHIEBER PAUL W JR,MADE_TRANSACTION
20557,SCHIEBER PAUL W JR,MADE_TRANSACTION
20558,LOBERG MICHAEL D,MADE_TRANSACTION
20559,LANDY MICHAEL P,MADE_TRANSACTION
20560,Boyd Steven C,MADE_TRANSACTION
20561,Chambers Caroline M,MADE_TRANSACTION
20562,Jois Ganesh,MADE_TRANSACTION
20563,STONE MICHAEL J,MADE_TRANSACTION
20564,STONE MICHAEL J,MADE_TRANSACTION
20565,Swisher Stephen R,MADE_TRANSACTION
20566,ROMEO CARMEN,MADE_TRANSACTION
20567,MCNAMARA KEVIN M,MADE_TRANSACTION
20568,Castleman Michael S,MADE_TRANSACTION
20569,Samuels Steven,MADE_TRANSACTION
20570,Rens Nick,MADE_TRANSACTION
20571,Rens Nick,MADE_TRANSACTION
20572,Van Kirk Steven Richard,MADE_TRANSACTION
20573,Lower Joseph T,MADE_TRANSACTION
20574,KIRKLAND CARL,MADE_TRANSACTION
20575,Kuglin Michael,MADE_TRANSACTION
20576,Lieberherr Werner,MADE_TRANSACTION
20577,Lieberherr Werner,MADE_TRANSACTION
20578,WOOD E JENNER III,MADE_TRANSACTION
20579,SLOTNIK JOSEPH J,MADE_TRANSACTION
20580,LOUDERMILK ROBERT C JR,MADE_TRANSACTION
20581,KHOURY AMIN J,MADE_TRANSACTION
20582,STIVALA MICHAEL A,MADE_TRANSACTION
20583,Ramsey John S Jr,MADE_TRANSACTION
20584,COLLINGSWORTH JAMES M,MADE_TRANSACTION
20585,Ungar Stephen,MADE_TRANSACTION
20586,BOYCE DAVID S,MADE_TRANSACTION
20587,Hugh Redd,MADE_TRANSACTION
20588,Hugh Redd,MADE_TRANSACTION
20589,Hugh Redd,MADE_TRANSACTION
20590,KRIMBILL H MICHAEL,MADE_TRANSACTION
20591,ROESER Joachim,MADE_TRANSACTION
20592,ROESER Joachim,MADE_TRANSACTION
20593,ROESER Joachim,MADE_TRANSACTION
20594,TEMASEK HOLDINGS LTD,MADE_TRANSACTION
20595,Chand Sujeet,MADE_TRANSACTION
20596,Newman Mark,MADE_TRANSACTION
20597,Sandberg Sheryl,MADE_TRANSACTION
20598,Sandberg Sheryl,MADE_TRANSACTION
20599,Sandberg Sheryl,MADE_TRANSACTION
20600,Sandberg Sheryl,MADE_TRANSACTION
20601,Sandberg Sheryl,MADE_TRANSACTION
20602,Whitson Shelly,MADE_TRANSACTION
20603,"Columbia Pacific Advisors, LLC",MADE_TRANSACTION
20604,"Columbia Pacific Advisors, LLC",MADE_TRANSACTION
20605,Scott Walter S.,MADE_TRANSACTION
20606,Scott Walter S.,MADE_TRANSACTION
20607,Scott Walter S.,MADE_TRANSACTION
20608,Allanson Joe,MADE_TRANSACTION
20609,Benioff Marc,MADE_TRANSACTION
20610,Benioff Marc,MADE_TRANSACTION
20611,Feld Peter A,MADE_TRANSACTION
20612,Feld Peter A,MADE_TRANSACTION
20613,Feld Peter A,MADE_TRANSACTION
20614,Feld Peter A,MADE_TRANSACTION
20615,Feld Peter A,MADE_TRANSACTION
20616,Feld Peter A,MADE_TRANSACTION
20617,Feld Peter A,MADE_TRANSACTION
20618,Feld Peter A,MADE_TRANSACTION
20619,Pierantoni John,MADE_TRANSACTION
20620,Simon Kenneth Jay,MADE_TRANSACTION
20621,SCHLANGER DANIEL K,MADE_TRANSACTION
20622,Norton Burke F,MADE_TRANSACTION
20623,Norton Burke F,MADE_TRANSACTION
20624,MONZON GILBERTO,MADE_TRANSACTION
20625,DAVID A. SWINGHAMER GRAT,MADE_TRANSACTION
20626,DAVID A. SWINGHAMER GRAT,MADE_TRANSACTION
20627,PORTER WILLIAM,MADE_TRANSACTION
20628,GOLDFIELD BURTON,MADE_TRANSACTION
20629,GOLDFIELD BURTON,MADE_TRANSACTION
20630,GOLDFIELD BURTON,MADE_TRANSACTION
20631,GOLDFIELD BURTON,MADE_TRANSACTION
20632,GOLDFIELD BURTON,MADE_TRANSACTION
20633,LIDGARD GRAHAM PETER,MADE_TRANSACTION
20634,LIDGARD GRAHAM PETER,MADE_TRANSACTION
20635,LIDGARD GRAHAM PETER,MADE_TRANSACTION
20636,Conroy Kevin T,MADE_TRANSACTION
20637,Conroy Kevin T,MADE_TRANSACTION
20638,ARORA MANEESH,MADE_TRANSACTION
20639,ARORA MANEESH,MADE_TRANSACTION
20640,Davis Richard Todd,MADE_TRANSACTION
20641,"PW Partners Atlas Fund III, LP",MADE_TRANSACTION
20642,Borowicz Stanislaw M.,MADE_TRANSACTION
20643,Lucy Patrick K.,MADE_TRANSACTION
20644,Korkus Ohad,MADE_TRANSACTION
20645,Faitelson Yakov,MADE_TRANSACTION
20646,BROOKS MARK J,MADE_TRANSACTION
20647,MCDERMOTT JOHN P,MADE_TRANSACTION
20648,BROWN WILLIAM E,MADE_TRANSACTION
20649,Guilbault Pierre G,MADE_TRANSACTION
20650,Muratta Lori M,MADE_TRANSACTION
20651,Vaswani Raj,MADE_TRANSACTION
20652,Stynes Theresa,MADE_TRANSACTION
20653,Reeves Donald L. III,MADE_TRANSACTION
20654,Lang Scott A.,MADE_TRANSACTION
20655,Gianella Kenneth P.,MADE_TRANSACTION
20656,Dresselhuys Eric P.,MADE_TRANSACTION
20657,DUFF ANDREW S,MADE_TRANSACTION
20658,DUFF ANDREW S,MADE_TRANSACTION
20659,Arnold Richard S. Jr.,MADE_TRANSACTION
20660,Arnold Richard S. Jr.,MADE_TRANSACTION
20661,Schoneman Debbra L.,MADE_TRANSACTION
20662,BOCK WILLIAM G,MADE_TRANSACTION
20663,ROSENSWEIG DANIEL,MADE_TRANSACTION
20664,Lem Esther,MADE_TRANSACTION
20665,BROWN ANDREW J,MADE_TRANSACTION
20666,NORDSTROM BLAKE W,MADE_TRANSACTION
20667,PETERSON JOEL CLINTON,MADE_TRANSACTION
20668,REARDON ANTHONY J,MADE_TRANSACTION
20669,Bobb George C III,MADE_TRANSACTION
20670,SOOCH NAVDEEP S,MADE_TRANSACTION
20671,Clark Bernard J.,MADE_TRANSACTION
20672,FUREY TIMOTHY R,MADE_TRANSACTION
20673,Hollis Richard Dean,MADE_TRANSACTION
20674,Chang Mike F,MADE_TRANSACTION
20675,Bergman Judson,MADE_TRANSACTION
20676,Bergman Judson,MADE_TRANSACTION
20677,YEUTTER CLAYTON K,MADE_TRANSACTION
20678,Khan Ahmad A.,MADE_TRANSACTION
20679,Rudisill McAndrew,MADE_TRANSACTION
20680,Rudisill McAndrew,MADE_TRANSACTION
20681,WEBSTER STEVEN A,MADE_TRANSACTION
20682,WEBSTER STEVEN A,MADE_TRANSACTION
20683,WEBSTER STEVEN A,MADE_TRANSACTION
20684,WINN STEPHEN T,MADE_TRANSACTION
20685,WINN STEPHEN T,MADE_TRANSACTION
20686,WINN STEPHEN T,MADE_TRANSACTION
20687,WINN STEPHEN T,MADE_TRANSACTION
20688,WINN STEPHEN T,MADE_TRANSACTION
20689,WINN STEPHEN T,MADE_TRANSACTION
20690,Morhaime Michael,MADE_TRANSACTION
20691,Morhaime Michael,MADE_TRANSACTION
20692,"Seren Capital, Ltd.",MADE_TRANSACTION
20693,"Seren Capital, Ltd.",MADE_TRANSACTION
20694,Brown Stuart B,MADE_TRANSACTION
20695,Pidgeon Tina,MADE_TRANSACTION
20696,Deutsch Scott,MADE_TRANSACTION
20697,Bergman Rick,MADE_TRANSACTION
20698,Bergman Rick,MADE_TRANSACTION
20699,"TxEx Energy Investments, LLC",MADE_TRANSACTION
20700,"TxEx Energy Investments, LLC",MADE_TRANSACTION
20701,BARBER KEVIN D,MADE_TRANSACTION
20702,BARBER KEVIN D,MADE_TRANSACTION
20703,BARBER KEVIN D,MADE_TRANSACTION
20704,Garrett Jason K.,MADE_TRANSACTION
20705,Ali Wajid,MADE_TRANSACTION
20706,Gould William David,MADE_TRANSACTION
20707,Gould William David,MADE_TRANSACTION
20708,Surges Jeff,MADE_TRANSACTION
20709,Berson Jory A,MADE_TRANSACTION
20710,FINNERAN JOHN G JR,MADE_TRANSACTION
20711,CARTER BRIAN N,MADE_TRANSACTION
20712,RAY MICHAEL CHARLES,MADE_TRANSACTION
20713,Keenan James,MADE_TRANSACTION
20714,LEVIN WAYNE,MADE_TRANSACTION
20715,MCCUTCHEON S. CRAIG,MADE_TRANSACTION
20716,Quinlan Steven J.,MADE_TRANSACTION
20717,SCHULTZ HOWARD D,MADE_TRANSACTION
20718,LUTNICK HOWARD W,MADE_TRANSACTION
20719,Stretch Leslie,MADE_TRANSACTION
20720,CULVER JOHN,MADE_TRANSACTION
20721,BRADBURY DANIEL,MADE_TRANSACTION
20722,SOON SHIONG PATRICK,MADE_TRANSACTION
20723,LACOB JOSEPH,MADE_TRANSACTION
20724,LACOB JOSEPH,MADE_TRANSACTION
20725,Forrest Frank R.,MADE_TRANSACTION
20726,FARNSWORTH RON L,MADE_TRANSACTION
20727,DAVIS RAYMOND P,MADE_TRANSACTION
20728,DAVIS RAYMOND P,MADE_TRANSACTION
20729,Leonard James C.,MADE_TRANSACTION
20730,Leonard James C.,MADE_TRANSACTION
20731,Leonard James C.,MADE_TRANSACTION
20732,Greenberg Monica L.,MADE_TRANSACTION
20733,Borton Chad M,MADE_TRANSACTION
20734,Engelkes Jack,MADE_TRANSACTION
20735,Engelkes Jack,MADE_TRANSACTION
20736,Hazel Mark D,MADE_TRANSACTION
20737,Hazel Mark D,MADE_TRANSACTION
20738,Leon Guerrero Eugenia Aflague,MADE_TRANSACTION
20739,CARMICHAEL GREG D,MADE_TRANSACTION
20740,CARMICHAEL GREG D,MADE_TRANSACTION
20741,CARMICHAEL GREG D,MADE_TRANSACTION
20742,Spence Timothy,MADE_TRANSACTION
20743,Steuart John,MADE_TRANSACTION
20744,COHN GARY D,MADE_TRANSACTION
20745,COHN GARY D,MADE_TRANSACTION
20746,COHN GARY D,MADE_TRANSACTION
20747,Martell Frank,MADE_TRANSACTION
20748,Martell Frank,MADE_TRANSACTION
20749,Day Paulee C,MADE_TRANSACTION
20750,RICHARDSON DEBRA J,MADE_TRANSACTION
20751,GREGORY NATHANIEL A,MADE_TRANSACTION
20752,GREGORY NATHANIEL A,MADE_TRANSACTION
20753,KLESSE WILLIAM R,MADE_TRANSACTION
20754,COOPER EDITH W,MADE_TRANSACTION
20755,MCDONALD WESLEY S,MADE_TRANSACTION
20756,MCDONALD WESLEY S,MADE_TRANSACTION
20757,ROGERS JOHN F.W.,MADE_TRANSACTION
20758,ROGERS JOHN F.W.,MADE_TRANSACTION
20759,ROGERS JOHN F.W.,MADE_TRANSACTION
20760,ROGERS JOHN F.W.,MADE_TRANSACTION
20761,MCGILL WILLIAM H JR,MADE_TRANSACTION
20762,Surface John S,MADE_TRANSACTION
20763,Surface John S,MADE_TRANSACTION
20764,Surface John S,MADE_TRANSACTION
20765,Surface John S,MADE_TRANSACTION
20766,Surface John S,MADE_TRANSACTION
20767,Surface John S,MADE_TRANSACTION
20768,Surface John S,MADE_TRANSACTION
20769,Davila Marco A.,MADE_TRANSACTION
20770,RITTENBAUM MARK J,MADE_TRANSACTION
20771,Oglesby Charles R,MADE_TRANSACTION
20772,VINIAR DAVID A,MADE_TRANSACTION
20773,VINIAR DAVID A,MADE_TRANSACTION
20774,VINIAR DAVID A,MADE_TRANSACTION
20775,EURE HILLIARD M,MADE_TRANSACTION
20776,KORZEKWINSKI FRANCIS W,MADE_TRANSACTION
20777,SHERWOOD MICHAEL S.,MADE_TRANSACTION
20778,SHERWOOD MICHAEL S.,MADE_TRANSACTION
20779,VERNAL SHAUNA L,MADE_TRANSACTION
20780,Borst George E,MADE_TRANSACTION
20781,ESSL GERALD J,MADE_TRANSACTION
20782,WOODMAN DEAN S,MADE_TRANSACTION
20783,RUDNICK SETH,MADE_TRANSACTION
20784,Steen Michael,MADE_TRANSACTION
20785,Flug Jeffrey,MADE_TRANSACTION
20786,Marino Robin L,MADE_TRANSACTION
20787,JONES RENE F,MADE_TRANSACTION
20788,JONES RENE F,MADE_TRANSACTION
20789,HARTNETT MICHAEL J,MADE_TRANSACTION
20790,HARTNETT MICHAEL J,MADE_TRANSACTION
20791,HARTNETT MICHAEL J,MADE_TRANSACTION
20792,HARTNETT MICHAEL J,MADE_TRANSACTION
20793,HARTNETT MICHAEL J,MADE_TRANSACTION
20794,HARTNETT MICHAEL J,MADE_TRANSACTION
20795,ROWLAND WILLIAM S,MADE_TRANSACTION
20796,Seaberg Karen,MADE_TRANSACTION
20797,Flatt William R,MADE_TRANSACTION
20798,BOWEN BRUCE M,MADE_TRANSACTION
20799,Dame William Timothy,MADE_TRANSACTION
20800,Goldberg Josh,MADE_TRANSACTION
20801,G2 Investment Partners Management LLC,MADE_TRANSACTION
20802,G2 Investment Partners GP LLC,MADE_TRANSACTION
20803,G2 Investment Partners GP LLC,MADE_TRANSACTION
20804,G2 Investment Partners GP LLC,MADE_TRANSACTION
20805,G2 Investment Partners GP LLC,MADE_TRANSACTION
20806,G2 Investment Partners GP LLC,MADE_TRANSACTION
20807,G2 Investment Partners GP LLC,MADE_TRANSACTION
20808,Goldberg Josh,MADE_TRANSACTION
20809,G2 Investment Partners Management LLC,MADE_TRANSACTION
20810,G2 Investment Partners GP LLC,MADE_TRANSACTION
20811,Goldberg Josh,MADE_TRANSACTION
20812,G2 Investment Partners GP LLC,MADE_TRANSACTION
20813,FRIEDMAN PHILIP,MADE_TRANSACTION
20814,Lucke James T,MADE_TRANSACTION
20815,Shak Steven,MADE_TRANSACTION
20816,Shak Steven,MADE_TRANSACTION
20817,CONNER DAVID E,MADE_TRANSACTION
20818,GORDON JOHN R,MADE_TRANSACTION
20819,Ligotti David,MADE_TRANSACTION
20820,ORACLE CORP,MADE_TRANSACTION
20821,BESSETTE ANDY F,MADE_TRANSACTION
20822,WHITMORE BRADFORD T,MADE_TRANSACTION
20823,WHITMORE BRADFORD T,MADE_TRANSACTION
20824,WHITMORE BRADFORD T,MADE_TRANSACTION
20825,Jermain Patrick John,MADE_TRANSACTION
20826,Jermain Patrick John,MADE_TRANSACTION
20827,Jermain Patrick John,MADE_TRANSACTION
20828,MOTHNER JONATHAN S,MADE_TRANSACTION
20829,MOSCH JAMES G,MADE_TRANSACTION
20830,Guidroz Elaine,MADE_TRANSACTION
20831,Dolan James J.,MADE_TRANSACTION
20832,Dolan James J.,MADE_TRANSACTION
20833,Lakkaraju Roop Kalyan,MADE_TRANSACTION
20834,DAVIS RICHARD K,MADE_TRANSACTION
20835,CRISP CHARLES R,MADE_TRANSACTION
20836,CRISP CHARLES R,MADE_TRANSACTION
20837,CRISP CHARLES R,MADE_TRANSACTION
20838,Frumberg Charles,MADE_TRANSACTION
20839,Anderson Judy,MADE_TRANSACTION
20840,Anderson Judy,MADE_TRANSACTION
20841,Breeden John E,MADE_TRANSACTION
20842,Offerdahl James,MADE_TRANSACTION
20843,Keefe Daniel J,MADE_TRANSACTION
20844,PEHL MICHAEL F.,MADE_TRANSACTION
20845,PEHL MICHAEL F.,MADE_TRANSACTION
20846,PEHL MICHAEL F.,MADE_TRANSACTION
20847,PEHL MICHAEL F.,MADE_TRANSACTION
20848,PEHL MICHAEL F.,MADE_TRANSACTION
20849,PEHL MICHAEL F.,MADE_TRANSACTION
20850,BARBER KEVIN D,MADE_TRANSACTION
20851,BARBER KEVIN D,MADE_TRANSACTION
20852,BARBER KEVIN D,MADE_TRANSACTION
20853,BARBER KEVIN D,MADE_TRANSACTION
20854,Ali Wajid,MADE_TRANSACTION
20855,Kroeker Nathan,MADE_TRANSACTION
20856,Gould William David,MADE_TRANSACTION
20857,Gould William David,MADE_TRANSACTION
20858,Murphy Brian,MADE_TRANSACTION
20859,FINNERAN JOHN G JR,MADE_TRANSACTION
20860,Bellairs Chris,MADE_TRANSACTION
20861,CARTER BRIAN N,MADE_TRANSACTION
20862,Keenan James,MADE_TRANSACTION
20863,Helm Lucy Lee,MADE_TRANSACTION
20864,MCCUTCHEON S. CRAIG,MADE_TRANSACTION
20865,Maw Scott Harlan,MADE_TRANSACTION
20866,Quinlan Steven J.,MADE_TRANSACTION
20867,LUTNICK HOWARD W,MADE_TRANSACTION
20868,Duan Jimmy,MADE_TRANSACTION
20869,SMITH SAMANTHA S.,MADE_TRANSACTION
20870,BRADBURY DANIEL,MADE_TRANSACTION
20871,GOTTWALD THOMAS E,MADE_TRANSACTION
20872,SOON SHIONG PATRICK,MADE_TRANSACTION
20873,LACOB JOSEPH,MADE_TRANSACTION
20874,BURROWS CLIFFORD,MADE_TRANSACTION
20875,FARNSWORTH RON L,MADE_TRANSACTION
20876,FARNSWORTH RON L,MADE_TRANSACTION
20877,DAVIS RAYMOND P,MADE_TRANSACTION
20878,Leonard James C.,MADE_TRANSACTION
20879,Leonard James C.,MADE_TRANSACTION
20880,Leonard James C.,MADE_TRANSACTION
20881,Leonard James C.,MADE_TRANSACTION
20882,Greenberg Monica L.,MADE_TRANSACTION
20883,Borton Chad M,MADE_TRANSACTION
20884,Engelkes Jack,MADE_TRANSACTION
20885,Engelkes Jack,MADE_TRANSACTION
20886,Hazel Mark D,MADE_TRANSACTION
20887,Rosman Adam L.,MADE_TRANSACTION
20888,CARMICHAEL GREG D,MADE_TRANSACTION
20889,CARMICHAEL GREG D,MADE_TRANSACTION
20890,CARMICHAEL GREG D,MADE_TRANSACTION
20891,CARMICHAEL GREG D,MADE_TRANSACTION
20892,Driscoll Edward C. Jr.,MADE_TRANSACTION
20893,BOTHA ROELOF,MADE_TRANSACTION
20894,COHN GARY D,MADE_TRANSACTION
20895,COHN GARY D,MADE_TRANSACTION
20896,Martell Frank,MADE_TRANSACTION
20897,Martell Frank,MADE_TRANSACTION
20898,Cassella Anthony E. Jr.,MADE_TRANSACTION
20899,Cashman Charles A,MADE_TRANSACTION
20900,McGill William B,MADE_TRANSACTION
20901,GREGORY NATHANIEL A,MADE_TRANSACTION
20902,MCLAMB MICHAEL H,MADE_TRANSACTION
20903,COOPER EDITH W,MADE_TRANSACTION
20904,MCDONALD WESLEY S,MADE_TRANSACTION
20905,MCDONALD WESLEY S,MADE_TRANSACTION
20906,King Luther Jr,MADE_TRANSACTION
20907,ROGERS JOHN F.W.,MADE_TRANSACTION
20908,ROGERS JOHN F.W.,MADE_TRANSACTION
20909,ROGERS JOHN F.W.,MADE_TRANSACTION
20910,ROGERS JOHN F.W.,MADE_TRANSACTION
20911,Surface John S,MADE_TRANSACTION
20912,Surface John S,MADE_TRANSACTION
20913,Surface John S,MADE_TRANSACTION
20914,Surface John S,MADE_TRANSACTION
20915,Surface John S,MADE_TRANSACTION
20916,Surface John S,MADE_TRANSACTION
20917,Surface John S,MADE_TRANSACTION
20918,Davila Marco A.,MADE_TRANSACTION
20919,Davila Marco A.,MADE_TRANSACTION
20920,Watters Joseph Allen,MADE_TRANSACTION
20921,VINIAR DAVID A,MADE_TRANSACTION
20922,VINIAR DAVID A,MADE_TRANSACTION
20923,VINIAR DAVID A,MADE_TRANSACTION
20924,Moore Clint,MADE_TRANSACTION
20925,KORZEKWINSKI FRANCIS W,MADE_TRANSACTION
20926,KORZEKWINSKI FRANCIS W,MADE_TRANSACTION
20927,SHERWOOD MICHAEL S.,MADE_TRANSACTION
20928,SHERWOOD MICHAEL S.,MADE_TRANSACTION
20929,FOLLIT EVELYN V,MADE_TRANSACTION
20930,BURNS M MICHELE,MADE_TRANSACTION
20931,ESSL GERALD J,MADE_TRANSACTION
20932,Leeson Lorie,MADE_TRANSACTION
20933,Steen Michael,MADE_TRANSACTION
20934,GULF FIVE LLC,MADE_TRANSACTION
20935,Marino Robin L,MADE_TRANSACTION
20936,Holmes Chad M,MADE_TRANSACTION
20937,JONES RENE F,MADE_TRANSACTION
20938,HARTNETT MICHAEL J,MADE_TRANSACTION
20939,HARTNETT MICHAEL J,MADE_TRANSACTION
20940,HARTNETT MICHAEL J,MADE_TRANSACTION
20941,HARTNETT MICHAEL J,MADE_TRANSACTION
20942,HARTNETT MICHAEL J,MADE_TRANSACTION
20943,HARTNETT MICHAEL J,MADE_TRANSACTION
20944,Shah Dharmesh,MADE_TRANSACTION
20945,Seaberg Karen,MADE_TRANSACTION
20946,Seaberg Karen,MADE_TRANSACTION
20947,NILES WILLIAM E,MADE_TRANSACTION
20948,RADY PAUL M,MADE_TRANSACTION
20949,G2 Investment Partners Management LLC,MADE_TRANSACTION
20950,G2 Investment Partners GP LLC,MADE_TRANSACTION
20951,Goldberg Josh,MADE_TRANSACTION
20952,Goldberg Josh,MADE_TRANSACTION
20953,Goldberg Josh,MADE_TRANSACTION
20954,Goldberg Josh,MADE_TRANSACTION
20955,Goldberg Josh,MADE_TRANSACTION
20956,Goldberg Josh,MADE_TRANSACTION
20957,G2 Investment Partners Management LLC,MADE_TRANSACTION
20958,G2 Investment Partners GP LLC,MADE_TRANSACTION
20959,Goldberg Josh,MADE_TRANSACTION
20960,G2 Investment Partners Management LLC,MADE_TRANSACTION
20961,G2 Investment Partners GP LLC,MADE_TRANSACTION
20962,G2 Investment Partners Management LLC,MADE_TRANSACTION
20963,Lucke James T,MADE_TRANSACTION
20964,Shak Steven,MADE_TRANSACTION
20965,Shak Steven,MADE_TRANSACTION
20966,Warren Glen C Jr,MADE_TRANSACTION
20967,CONNER DAVID E,MADE_TRANSACTION
20968,GORDON JOHN R,MADE_TRANSACTION
20969,Causey Keith,MADE_TRANSACTION
20970,FRIEND DAVID,MADE_TRANSACTION
20971,WHITMORE BRADFORD T,MADE_TRANSACTION
20972,WHITMORE BRADFORD T,MADE_TRANSACTION
20973,WHITMORE BRADFORD T,MADE_TRANSACTION
20974,Jermain Patrick John,MADE_TRANSACTION
20975,Jermain Patrick John,MADE_TRANSACTION
20976,Jermain Patrick John,MADE_TRANSACTION
20977,HAIRSTON JOHN M,MADE_TRANSACTION
20978,Santana Ralph,MADE_TRANSACTION
20979,MOSCH JAMES G,MADE_TRANSACTION
20980,Jasper Thomas F,MADE_TRANSACTION
20981,Dolan James J.,MADE_TRANSACTION
20982,Santee David S,MADE_TRANSACTION
20983,DAVIS RICHARD K,MADE_TRANSACTION
20984,William A Anderson,MADE_TRANSACTION
20985,CRISP CHARLES R,MADE_TRANSACTION
20986,CRISP CHARLES R,MADE_TRANSACTION
20987,Frumberg Charles,MADE_TRANSACTION
20988,Emancipation Capital SPV IV LLC,MADE_TRANSACTION
20989,Anderson Judy,MADE_TRANSACTION
20990,EXNICIOS JOSEH S,MADE_TRANSACTION
20991,Breeden John E,MADE_TRANSACTION
20992,Keefe Daniel J,MADE_TRANSACTION
20993,Sullivan Mark L.,MADE_TRANSACTION
20994,PEHL MICHAEL F.,MADE_TRANSACTION
20995,PEHL MICHAEL F.,MADE_TRANSACTION
20996,PEHL MICHAEL F.,MADE_TRANSACTION
20997,PEHL MICHAEL F.,MADE_TRANSACTION
20998,PEHL MICHAEL F.,MADE_TRANSACTION
20999,PEHL MICHAEL F.,MADE_TRANSACTION
21000,PEHL MICHAEL F.,MADE_TRANSACTION
21001,PEHL MICHAEL F.,MADE_TRANSACTION
21002,PEHL MICHAEL F.,MADE_TRANSACTION
21003,NICOLA STEVEN F,MADE_TRANSACTION
21004,Whited Gary L,MADE_TRANSACTION
21005,Whited Gary L,MADE_TRANSACTION
21006,WALWORTH CHARLES B,MADE_TRANSACTION
21007,Cerminara Kyle,MADE_TRANSACTION
21008,Cerminara Kyle,MADE_TRANSACTION
21009,Garrett W.H. Baird,MADE_TRANSACTION
21010,Marzilli Christopher,MADE_TRANSACTION
21011,McCarthy Shane,MADE_TRANSACTION
21012,RAHILL PAUL F,MADE_TRANSACTION
21013,RAHILL PAUL F,MADE_TRANSACTION
21014,Schmitt Susan,MADE_TRANSACTION
21015,Dean Sharon L.,MADE_TRANSACTION
21016,adams kenneth robert,MADE_TRANSACTION
21017,Tyab Parvez Nadeem,MADE_TRANSACTION
21018,EISELE MARK O,MADE_TRANSACTION
21019,Campbell Marcy L,MADE_TRANSACTION
21020,VerNooy David S,MADE_TRANSACTION
21021,Sheldon Sandra J,MADE_TRANSACTION
21022,Shanbhag Manish,MADE_TRANSACTION
21023,POLLOK JOHN C,MADE_TRANSACTION
21024,POLLOK JOHN C,MADE_TRANSACTION
21025,CONRAD PETER J,MADE_TRANSACTION
21026,BECK DAVID F,MADE_TRANSACTION
21027,Powell Cynthia B,MADE_TRANSACTION
21028,BENDER ANTHONY J,MADE_TRANSACTION
21029,GLANVILLE THOMAS S,MADE_TRANSACTION
21030,DIETRICH MARTIN A,MADE_TRANSACTION
21031,DIETRICH MARTIN A,MADE_TRANSACTION
21032,DIETRICH MARTIN A,MADE_TRANSACTION
21033,Abels Edward E. Jr.,MADE_TRANSACTION
21034,CLEMENT JAMES BOND,MADE_TRANSACTION
21035,MIXON ART M III,MADE_TRANSACTION
21036,GOODSON CHARLES T,MADE_TRANSACTION
21037,DUNN BRIAN J,MADE_TRANSACTION
21038,Moynihan Colleen R.,MADE_TRANSACTION
21039,Nelson Bradley M.,MADE_TRANSACTION
21040,Jones Wilson R,MADE_TRANSACTION
21041,Bryant John J,MADE_TRANSACTION
21042,May Marek W.,MADE_TRANSACTION
21043,Johnson James W.,MADE_TRANSACTION
21044,Douglas Robert Andrew,MADE_TRANSACTION
21045,RICHARDS MARK W,MADE_TRANSACTION
21046,Hoyt Richard M,MADE_TRANSACTION
21047,BARNES JOHN P,MADE_TRANSACTION
21048,Long John D.,MADE_TRANSACTION
21049,Gleason John J,MADE_TRANSACTION
21050,Doyle James J Jr,MADE_TRANSACTION
21051,SLOATE LAURA J,MADE_TRANSACTION
21052,Burman Darryl M,MADE_TRANSACTION
21053,Westman David,MADE_TRANSACTION
21054,Meade Marc,MADE_TRANSACTION
21055,ARLING PAUL D,MADE_TRANSACTION
21056,Trautmann Robert E,MADE_TRANSACTION
21057,Trautmann Robert E,MADE_TRANSACTION
21058,Trautmann Robert E,MADE_TRANSACTION
21059,NORTON DAVID K,MADE_TRANSACTION
21060,NORTON DAVID K,MADE_TRANSACTION
21061,Franklin Jerry,MADE_TRANSACTION
21062,Urdang E Scott,MADE_TRANSACTION
21063,Foley Mark J,MADE_TRANSACTION
21064,KICK RICHARD,MADE_TRANSACTION
21065,Vitto Vincent,MADE_TRANSACTION
21066,Mirosh Walentin,MADE_TRANSACTION
21067,LEE SPENCER S,MADE_TRANSACTION
21068,LEE SPENCER S,MADE_TRANSACTION
21069,LEE SPENCER S,MADE_TRANSACTION
21070,MCCALLION ANNE,MADE_TRANSACTION
21071,HAYEK ANDREW P,MADE_TRANSACTION
21072,Tipermas Marc,MADE_TRANSACTION
21073,NOETZLI HANS C,MADE_TRANSACTION
21074,NOETZLI HANS C,MADE_TRANSACTION
21075,GOLDSTEIN PHILLIP,MADE_TRANSACTION
21076,Galvin William,MADE_TRANSACTION
21077,BRITTON WILLIAM N,MADE_TRANSACTION
21078,SMALL MICHAEL,MADE_TRANSACTION
21079,TOWERVIEW LLC,MADE_TRANSACTION
